date,open,high,low,close,volume,amount,outstanding_share,turnover
2021-06-17,291.11,298.0,291.11,294.22,10904554.0,3213936359.0,3881531371.0,0.0028093432611342407
2021-06-18,295.31,297.0,286.0,291.0,19071578.0,5539524450.0,3881531371.0,0.00491341591169121
2021-06-21,293.0,297.3,291.0,296.87,20602803.0,6063841833.0,3881531371.0,0.005307905831685213
2021-06-22,298.0,302.5,297.3,299.89,16166358.0,4846385285.0,3881531371.0,0.004164943280062955
2021-06-23,299.3,299.5,290.0,290.94,23056410.0,6749757121.0,3881531371.0,0.00594002928129368
2021-06-24,288.5,295.0,284.18,292.7,16551834.0,4788276582.0,3881531371.0,0.0042642535684918985
2021-06-25,291.05,301.38,290.88,299.92,20522327.0,6107081700.0,3881531371.0,0.0052871727775609416
2021-06-28,300.01,306.53,300.01,306.31,16125387.0,4908850411.0,3881531371.0,0.004154387910008212
2021-06-29,306.48,306.64,296.68,298.55,15672026.0,4707055412.0,3881531371.0,0.004037588390265261
2021-06-30,296.0,302.4,295.49,297.89,10339509.0,3090106555.0,3881508186.0,0.0026637864728182234
2021-07-01,296.75,299.0,292.0,298.2,13631042.0,4012429334.0,3881508186.0,0.003511790094676358
2021-07-02,294.0,294.69,285.2,286.03,21169160.0,6104707042.0,3881508186.0,0.005453849118843518
2021-07-05,284.17,288.5,280.02,281.1,18054256.0,5106360245.0,3881508186.0,0.00465135074688723
2021-07-06,279.85,281.03,270.22,277.25,23895451.0,6571285948.0,3881508186.0,0.006156228418166732
2021-07-07,280.0,285.0,278.88,284.59,17454367.0,4936536497.0,3881508186.0,0.004496800254848155
2021-07-08,285.0,285.79,267.62,269.84,43957567.0,12010041261.0,3881508186.0,0.011324867781690671
2021-07-09,269.45,270.58,262.0,267.28,21367447.0,5702882116.0,3881508186.0,0.005504934158600793
2021-07-12,270.0,272.96,262.69,270.95,26424669.0,7111433622.0,3881508186.0,0.006807835442756425
2021-07-13,270.97,279.34,270.97,276.0,21899748.0,6044746555.0,3881508186.0,0.005642071831508434
2021-07-14,273.9,277.0,268.0,275.3,20921830.0,5710321393.0,3881508186.0,0.005390129041969255
2021-07-15,275.0,281.2,272.71,280.83,19549471.0,5443652588.0,3881508186.0,0.005036565701577526
2021-07-16,280.85,283.36,277.0,277.52,15151398.0,4230603079.0,3881508186.0,0.003903482170834716
2021-07-19,275.8,282.5,274.49,280.89,14331986.0,3994088405.0,3881508186.0,0.0036923755698089877
2021-07-20,279.0,284.21,277.77,282.3,13009223.0,3669251201.0,3881508186.0,0.0033515897369280983
2021-07-21,282.29,285.97,280.01,281.22,14960510.0,4226787177.0,3881508186.0,0.0038543033488787288
2021-07-22,282.51,284.66,278.65,280.1,14310378.0,4028250662.0,3881508186.0,0.0036868086615443247
2021-07-23,278.86,279.0,268.12,271.21,21230352.0,5760869080.0,3881508186.0,0.005469614124884394
2021-07-26,268.66,268.66,244.09,249.54,46213123.0,11693393538.0,3881508186.0,0.011905970768446036
2021-07-27,247.0,248.8,231.0,231.15,42331305.0,10158683399.0,3881508186.0,0.010905890950502815
2021-07-28,231.18,237.9,224.89,236.68,36114290.0,8397862029.0,3881508186.0,0.009304190090403173
2021-07-29,245.44,245.79,233.68,235.05,31322153.0,7483908399.0,3881508186.0,0.008069583136002176
2021-07-30,235.06,235.06,216.84,220.75,42797929.0,9495555500.0,3881508186.0,0.01102610813867803
2021-08-02,215.37,234.9,212.15,234.45,46844440.0,10454507733.0,3881508186.0,0.012068618113175866
2021-08-03,229.1,240.66,227.7,240.05,34171933.0,8061076933.0,3881508186.0,0.008803777130563031
2021-08-04,237.0,238.89,233.0,234.5,23028951.0,5412225849.0,3881508186.0,0.005932990450222897
2021-08-05,229.0,236.0,225.5,227.17,28551069.0,6538505734.0,3881508186.0,0.007355663734776933
2021-08-06,225.0,227.9,221.25,226.0,19152922.0,4306125513.0,3881508186.0,0.0049344020628583575
2021-08-09,224.0,236.68,222.0,230.01,26492924.0,6099681511.0,3881508186.0,0.006825420102308654
2021-08-10,231.26,250.0,227.38,248.9,46083746.0,11083250875.0,3881508186.0,0.011872639137080001
2021-08-11,245.97,251.12,241.97,246.2,25307547.0,6234986634.0,3881508186.0,0.006520029274002412
2021-08-12,245.0,248.6,237.15,237.92,23714946.0,5718032984.0,3881508186.0,0.006109724587348842
2021-08-13,237.0,243.0,236.0,240.8,16003140.0,3832138024.0,3881508186.0,0.004122918008448585
2021-08-16,240.0,244.37,238.4,240.7,13317313.0,3210893056.0,3881508186.0,0.0034309635228990344
2021-08-17,239.41,242.0,229.78,229.95,21873039.0,5137552315.0,3881508186.0,0.005635190743354006
2021-08-18,228.0,232.5,223.9,229.0,21264488.0,4858678333.0,3881508186.0,0.005478408644530938
2021-08-19,228.9,231.29,222.0,222.65,28968942.0,6520859198.0,3881508186.0,0.007463321114325224
2021-08-20,211.52,216.68,205.39,206.38,53400435.0,11218172732.0,3881508186.0,0.013757651006020576
2021-08-23,206.39,211.77,204.9,206.04,41836373.0,8684039375.0,3881508186.0,0.010778380720900533
2021-08-24,208.0,212.65,204.0,210.0,41190375.0,8606900863.0,3881508186.0,0.010611951083490515
2021-08-25,210.88,218.93,210.66,217.5,38179885.0,8242448408.0,3881508186.0,0.00983635307989532
2021-08-26,217.37,217.37,206.0,207.17,33228274.0,6953022888.0,3881508186.0,0.008560660549383677
2021-08-27,207.16,210.0,204.5,205.68,27190967.0,5618956602.0,3881508186.0,0.007005258187545144
2021-08-30,208.5,209.99,199.46,207.0,34732935.0,7094644686.0,3881508186.0,0.008948309094201148
2021-08-31,206.5,208.0,199.4,201.69,31855168.0,6427633947.0,3881508186.0,0.008206904758025931
2021-09-01,201.7,211.06,197.0,207.71,50364302.0,10338242748.0,3881508186.0,0.012975446549786048
2021-09-02,207.94,208.1,200.2,201.23,37460164.0,7590159049.0,3881508186.0,0.009650930052167099
2021-09-03,199.8,206.55,196.77,205.89,34479528.0,6994069662.0,3881508186.0,0.008883023388785402
2021-09-06,204.5,215.3,202.55,211.46,44070983.0,9315590568.0,3881508186.0,0.011354087351652954
2021-09-07,210.5,214.12,209.06,211.97,25937444.0,5483883908.0,3881508186.0,0.0066823107815545384
2021-09-08,212.0,212.71,206.0,207.72,21553677.0,4498947534.0,3881508186.0,0.005552912931561186
2021-09-09,207.73,209.21,205.0,207.33,17757531.0,3672149965.0,3881508186.0,0.004574904946497001
2021-09-10,207.33,214.4,206.5,213.7,31883473.0,6744385342.0,3881508186.0,0.008214197026557553
2021-09-13,212.0,214.7,206.99,207.79,26342826.0,5526541971.0,3881508186.0,0.006786750082098113
2021-09-14,207.72,209.81,205.24,205.73,23596742.0,4881373812.0,3881508186.0,0.006079271476254978
2021-09-15,203.0,204.55,196.7,198.5,38203577.0,7625717390.0,3881508186.0,0.009842456892863036
2021-09-16,196.0,199.58,192.43,197.0,33538704.0,6590288015.0,3881508186.0,0.008640637193802378
2021-09-17,196.0,205.0,194.07,201.95,29439702.0,5901688646.0,3881508186.0,0.0075846038676884555
2021-09-22,197.0,198.5,193.45,193.93,24908981.0,4852441664.0,3881508186.0,0.006417345991911815
2021-09-23,194.82,196.88,192.64,194.42,18811296.0,3661752984.0,3881508186.0,0.004846388336330047
2021-09-24,193.9,204.0,193.06,200.52,35053997.0,7023121319.0,3881508186.0,0.009031024880079952
2021-09-27,207.62,220.57,207.62,220.57,76006557.0,16521941311.0,3881508186.0,0.019581707253418634
2021-09-28,220.32,222.6,214.0,216.94,41145863.0,8943981562.0,3881508186.0,0.01060048337612858
2021-09-29,216.89,221.23,212.7,218.68,31136680.0,6769523773.0,3881508186.0,0.008021799390325953
2021-09-30,217.0,223.29,217.0,219.39,33190568.0,7321693531.0,3881508186.0,0.008550946284156568
2021-10-08,220.6,235.98,217.6,228.22,41627865.0,9498183647.0,3881508186.0,0.010724662426359237
2021-10-11,229.44,235.23,225.49,227.8,26146575.0,5990773979.0,3881508186.0,0.006736189580716757
2021-10-12,227.0,230.0,223.01,229.34,20342373.0,4632611153.0,3881508186.0,0.005240842483180068
2021-10-13,228.37,244.6,227.2,239.49,34777422.0,8246438709.0,3881508186.0,0.0089597703607677
2021-10-14,238.0,244.68,236.16,240.0,24058960.0,5770465386.0,3881508186.0,0.00619835353865205
2021-10-15,235.8,237.88,230.01,234.32,30215786.0,7060878521.0,3881508186.0,0.007784547797421546
2021-10-18,224.95,224.95,212.5,215.32,52228655.0,11335046053.0,3881508186.0,0.013455763197506753
2021-10-19,213.0,220.88,213.0,218.97,27151971.0,5912575917.0,3881508186.0,0.006995211577276318
2021-10-20,220.5,222.2,216.88,219.94,17171231.0,3767655125.0,3881508186.0,0.004423855413195823
2021-10-21,221.0,222.95,219.0,220.99,15781385.0,3483824011.0,3881508186.0,0.004065786865250218
2021-10-22,222.7,228.92,221.01,225.03,22614868.0,5094183380.0,3881508186.0,0.0058263094952545336
2021-10-25,223.0,224.89,218.0,220.36,24815964.0,5460700049.0,3881508186.0,0.006393381853349517
2021-10-26,220.36,223.0,218.0,220.66,17197532.0,3792558316.0,3881508186.0,0.004430631387569615
2021-10-27,219.01,220.66,214.0,216.0,20048493.0,4335703423.0,3881508186.0,0.005165129645304321
2021-10-28,217.0,219.98,213.78,215.29,21925324.0,4755135735.0,3881508186.0,0.005648661022816145
2021-10-29,215.27,221.53,215.08,216.51,23633532.0,5148687290.0,3881508186.0,0.006088749750739287
2021-11-01,200.0,209.52,196.9,204.94,58003653.0,11775758003.0,3881508186.0,0.014943586415509882
2021-11-02,203.98,205.9,199.65,201.32,34933447.0,7067034632.0,3881508186.0,0.008999967364747431
2021-11-03,201.52,202.5,198.68,199.13,21891968.0,4378799393.0,3881508186.0,0.005640067455985522
2021-11-04,201.09,207.86,200.3,206.82,29864162.0,6104737433.0,3881508186.0,0.007693958268004023
2021-11-05,206.82,214.7,206.81,210.31,30142997.0,6372245156.0,3881508186.0,0.007765795035218818
2021-11-08,210.0,212.41,207.76,210.99,15637386.0,3290544446.0,3881508186.0,0.004028688141481096
2021-11-09,209.68,212.68,207.55,208.77,15503934.0,3250092171.0,3881508186.0,0.003994306660467777
2021-11-10,208.77,209.88,203.2,205.7,17200267.0,3532443273.0,3881508186.0,0.004431336010584418
2021-11-11,205.66,207.0,203.58,206.51,16652085.0,3416388386.0,3881508186.0,0.004290106886818247
2021-11-12,207.37,207.67,203.11,203.85,15788512.0,3227721076.0,3881508186.0,0.004067623007197749
2021-11-15,204.99,207.5,203.11,204.7,20724480.0,4251527056.0,3881508186.0,0.0053392854032229
2021-11-16,205.89,213.45,205.11,212.0,31435675.0,6618521492.0,3881508186.0,0.00809883001493688
2021-11-17,211.05,213.0,209.0,211.51,17421460.0,3668952608.0,3881508186.0,0.004488322364702595
2021-11-18,209.99,210.98,207.55,208.62,13220262.0,2759820062.0,3881508186.0,0.003405960097593879
2021-11-19,207.88,216.5,207.4,212.6,24292959.0,5188161635.0,3881508186.0,0.006258639125796758
2021-11-22,214.0,222.0,213.0,215.97,31978276.0,6972004751.0,3881508186.0,0.008238621295541948
2021-11-23,214.99,218.5,213.36,214.8,19386637.0,4190535757.0,3881508186.0,0.004994614482567525
2021-11-24,218.0,227.98,218.0,224.42,47627847.0,10627879572.0,3881508186.0,0.012270448680692284
2021-11-25,228.0,229.15,222.17,222.95,28462827.0,6397889417.0,3881508186.0,0.0073329297881326175
2021-11-26,222.86,223.58,219.08,222.86,16247295.0,3602490661.0,3881508186.0,0.0041858201043093205
2021-11-29,220.5,225.0,220.25,224.73,19236411.0,4292901367.0,3881508186.0,0.004955911485484627
2021-11-30,224.98,225.5,218.0,218.0,23014598.0,5063790459.0,3881508186.0,0.0059292926607781215
2021-12-01,223.02,224.84,218.11,220.56,19248621.0,4256218970.0,3881508186.0,0.0049590571699492485
2021-12-02,220.6,223.9,219.31,222.75,17530974.0,3898019542.0,3881508186.0,0.004516536655321639
2021-12-03,223.5,232.8,223.3,229.45,34030029.0,7800955260.0,3881508186.0,0.00876721814544693
2021-12-06,231.0,235.0,229.0,232.3,28878669.0,6720204454.0,3881508186.0,0.007440063917464066
2021-12-07,235.0,239.65,233.15,234.0,30890437.0,7293861940.0,3881508186.0,0.007958359359234906
2021-12-08,234.01,244.51,231.28,244.0,39786891.0,9593919616.0,3881508186.0,0.010250368952848062
2021-12-09,245.0,254.96,242.68,251.0,47297011.0,11826016126.0,3881508186.0,0.012185214801450892
2021-12-10,248.72,250.9,244.5,247.0,33227496.0,8208024536.0,3881508186.0,0.008560460111831387
2021-12-13,252.0,257.21,249.0,249.98,35535037.0,9000318796.0,3881508186.0,0.009154956088504305
2021-12-14,249.0,253.0,246.21,250.0,22557352.0,5643907698.0,3881508186.0,0.005811491543766642
2021-12-15,248.1,248.91,243.0,243.8,26356782.0,6461313842.0,3881508186.0,0.0067903455917122215
2021-12-16,244.3,245.1,237.05,243.5,28971230.0,6971022372.0,3881508186.0,0.007463910575918595
2021-12-17,242.0,242.0,234.86,235.16,25483452.0,6040427057.0,3881508186.0,0.006565347998469995
2021-12-20,235.16,239.47,235.16,236.0,18882740.0,4471963228.0,3881508186.0,0.004864794583741218
2021-12-21,236.0,237.5,229.0,231.65,23454247.0,5446651925.0,3881508186.0,0.006042560230736043
2021-12-22,232.5,233.5,230.49,232.12,15199808.0,3524368527.0,3881508186.0,0.003915954127012628
2021-12-23,233.33,239.46,229.0,237.01,28205116.0,6610688704.0,3881508186.0,0.007266535235383889
2021-12-24,237.11,245.31,237.11,241.94,28942925.0,7012988263.0,3881508186.0,0.0074566183073869734
2021-12-27,238.9,239.5,233.0,236.21,18405368.0,4343284679.0,3881508186.0,0.004741808368815327
2021-12-28,236.3,239.58,235.5,237.58,14368216.0,3406736940.0,3881508186.0,0.0037017095704767375
2021-12-29,237.58,237.58,224.1,225.7,34975896.0,7998864967.0,3881508186.0,0.009010903577674433
2021-12-30,225.07,227.5,223.51,225.5,26476873.0,5963128773.0,3881508186.0,0.006821284854041526
2021-12-31,225.51,225.8,220.61,222.66,24043667.0,5340438229.0,3881497761.0,0.0061944302123738875
2022-01-04,222.66,223.88,218.08,223.56,20178673.0,4460248125.0,3881497761.0,0.005198682117699153
2022-01-05,222.82,227.28,221.03,223.75,20562209.0,4608528413.0,3881497761.0,0.005297493458994681
2022-01-06,223.32,226.0,218.14,219.48,19764347.0,4366330606.0,3881497761.0,0.005091938271505807
2022-01-07,219.47,220.5,216.52,217.66,16868239.0,3671458254.0,3881497761.0,0.0043458067062375925
2022-01-10,215.74,217.63,210.12,214.96,20842313.0,4477043193.0,3881497761.0,0.005369657354801705
2022-01-11,214.5,216.35,213.05,213.36,13162334.0,2819944193.0,3881497761.0,0.003391045109506634
2022-01-12,215.01,218.09,214.22,217.92,17894272.0,3865370482.0,3881497761.0,0.0046101461605351675
2022-01-13,219.0,219.04,208.0,208.9,26762334.0,5678771184.0,3881497761.0,0.006894847207925518
2022-01-14,207.01,210.34,206.5,207.2,13646759.0,2844403652.0,3881497761.0,0.003515848736824764
2022-01-17,206.78,209.0,203.5,208.84,16936224.0,3497443782.0,3881497761.0,0.004363321852242078
2022-01-18,208.8,213.98,206.31,211.49,18474875.0,3904185742.0,3881497761.0,0.004759728367134308
2022-01-19,214.33,214.33,208.28,210.8,14401864.0,3039014333.0,3881497761.0,0.0037103883312017195
2022-01-20,210.8,214.0,208.35,213.22,19468561.0,4146262234.0,3881497761.0,0.005015734182720297
2022-01-21,213.0,218.72,211.22,217.26,23974661.0,5195067275.0,3881497761.0,0.006176652023579514
2022-01-24,216.0,217.93,213.2,215.07,13800857.0,2968569093.0,3881497761.0,0.0035555493909249225
2022-01-25,213.55,215.0,208.0,208.36,15558209.0,3284058720.0,3881497761.0,0.004008300392782321
2022-01-26,208.1,211.76,202.23,206.05,21509539.0,4439752204.0,3881497761.0,0.0055415564620752075
2022-01-27,207.0,211.26,203.17,203.4,20992325.0,4339832717.0,3881497761.0,0.005408305322477294
2022-01-28,203.99,205.3,198.0,198.38,25781484.0,5160817186.0,3881497761.0,0.006642148363202418
2022-02-07,200.0,202.86,194.68,195.62,24808023.0,4899710426.0,3881497761.0,0.00639135316507529
2022-02-08,195.65,196.33,184.9,190.0,30451687.0,5740104552.0,3881497761.0,0.007845344471396695
2022-02-09,189.0,196.3,189.0,195.98,23742057.0,4585366337.0,3881497761.0,0.006116725671866232
2022-02-10,195.98,196.5,191.11,193.04,16874256.0,3254038393.0,3881497761.0,0.004347356881033636
2022-02-11,192.5,198.63,191.35,194.27,27374928.0,5365712652.0,3881497761.0,0.007052671336063666
2022-02-14,192.0,199.2,191.5,198.01,19031649.0,3747901335.0,3881497761.0,0.004903171448718504
2022-02-15,198.8,200.36,196.8,199.8,17739048.0,3537513876.0,3881497761.0,0.004570155412231861
2022-02-16,199.82,200.63,197.96,199.41,11908541.0,2375601897.0,3881497761.0,0.003068027275360832
2022-02-17,199.88,200.16,196.82,197.44,13054643.0,2583633352.0,3881497761.0,0.0033633004071698083
2022-02-18,197.0,199.38,195.45,199.0,11614365.0,2297554259.0,3881497761.0,0.0029922379749119737
2022-02-21,199.71,203.96,197.8,199.2,15192567.0,3044972483.0,3881497761.0,0.003914099127571286
2022-02-22,197.81,197.93,191.85,193.4,19367733.0,3749346934.0,3881497761.0,0.004989757612280638
2022-02-23,193.27,196.58,192.03,196.2,14797343.0,2875772247.0,3881497761.0,0.0038122765775311755
2022-02-24,194.0,195.0,187.3,188.69,25960987.0,4940978924.0,3881497761.0,0.006688394171148924
2022-02-25,189.99,192.97,189.99,190.48,13666374.0,2611874595.0,3881497761.0,0.0035209021984542116
2022-02-28,191.0,191.5,187.0,190.0,14309281.0,2700046289.0,3881497761.0,0.0036865359407842256
2022-03-01,190.1,193.89,190.06,193.19,20028521.0,3853590511.0,3881497761.0,0.005159998081472551
2022-03-02,191.3,191.41,188.4,189.2,15016488.0,2841554762.0,3881497761.0,0.0038687354533295582
2022-03-03,189.77,190.2,182.0,182.07,31288930.0,5775912552.0,3881497761.0,0.008061045484653057
2022-03-04,179.98,181.39,175.88,176.37,31292974.0,5577557114.0,3881497761.0,0.008062087350512321
2022-03-07,174.25,174.25,165.25,166.0,47738912.0,8036888481.0,3881497761.0,0.012299095591311357
2022-03-08,169.99,171.5,165.27,166.25,33350717.0,5611790680.0,3881497761.0,0.008592228838851055
2022-03-09,167.0,167.73,156.8,162.88,39921892.0,6488949487.0,3881497761.0,0.010285177129592064
2022-03-10,167.99,172.24,165.99,172.15,41773972.0,7087219598.0,3881497761.0,0.010762333143594979
2022-03-11,169.0,172.55,167.23,171.77,25797110.0,4378229004.0,3881497761.0,0.006646174128760498
2022-03-14,168.99,169.59,166.27,166.27,18140303.0,3043660701.0,3881497761.0,0.004673531743923116
2022-03-15,163.0,164.78,156.7,157.15,31294532.0,5020399486.0,3881497761.0,0.008062488741958597
2022-03-16,163.0,165.55,155.14,164.8,34899969.0,5622615397.0,3881497761.0,0.0089913665159525
2022-03-17,168.5,171.86,166.0,168.24,34829153.0,5869489576.0,3881497761.0,0.008973122012320027
2022-03-18,167.0,169.08,165.0,167.9,18585704.0,3107945065.0,3881497761.0,0.004788281520278842
2022-03-21,169.75,169.78,165.01,165.71,17105436.0,2842223351.0,3881497761.0,0.0044069163640566116
2022-03-22,165.7,167.3,164.0,164.3,12290508.0,2029492693.0,3881497761.0,0.003166434391252506
2022-03-23,164.32,167.29,162.74,165.94,18463877.0,3049956331.0,3881497761.0,0.004756894924819718
2022-03-24,164.4,164.4,160.68,161.36,19808605.0,3207819881.0,3881497761.0,0.005103340571011088
2022-03-25,163.55,163.58,156.68,157.19,21364110.0,3393360050.0,3881497761.0,0.005504089224180284
2022-03-28,154.3,154.3,150.5,151.2,27446634.0,4167231496.0,3881497761.0,0.00707114513262758
2022-03-29,150.99,153.77,149.11,149.18,23521130.0,3552871390.0,3881497761.0,0.006059807694939953
2022-03-30,152.97,156.95,151.16,156.95,32367269.0,4993851923.0,3881497761.0,0.008338860664874154
2022-03-31,156.0,156.6,154.5,155.06,20136648.0,3126382334.0,3881497761.0,0.005187855111582531
2022-04-01,155.0,162.23,154.45,159.9,28749478.0,4581621784.0,3881497761.0,0.007406800098885849
2022-04-06,158.0,162.26,157.5,160.01,17944305.0,2866077986.0,3881497761.0,0.004623036287769741
2022-04-07,159.0,163.89,158.53,160.45,18557169.0,2996915190.0,3881497761.0,0.004780929976684843
2022-04-08,161.0,162.77,159.5,160.59,16544628.0,2661592737.0,3881497761.0,0.0042624339929382225
2022-04-11,158.01,158.68,152.85,153.66,24257721.0,3752027960.0,3881497761.0,0.0062495774810779284
2022-04-12,154.26,164.69,154.26,163.88,33416391.0,5333900919.0,3881497761.0,0.008609148596131317
2022-04-13,162.8,165.0,160.63,162.32,23885459.0,3897075048.0,3881497761.0,0.006153670688668986
2022-04-14,163.9,173.0,162.93,171.57,43119146.0,7300575091.0,3881497761.0,0.011108893693884576
2022-04-15,170.0,174.0,168.6,169.9,22643958.0,3871918113.0,3881497761.0,0.005833819673302138
2022-04-18,168.9,168.9,164.21,167.18,18411135.0,3062759960.0,3881497761.0,0.004743306871123041
2022-04-19,168.0,170.0,164.04,165.0,16499269.0,2740121570.0,3881497761.0,0.004250748040042474
2022-04-20,165.49,169.0,161.64,165.9,20634107.0,3422120976.0,3881497761.0,0.005316016720999984
2022-04-21,164.0,166.53,161.68,162.58,17122910.0,2807078120.0,3881497761.0,0.0044114182344880655
2022-04-22,162.57,166.18,158.98,165.43,20014422.0,3268498122.0,3881497761.0,0.00515636572075302
2022-04-25,162.0,162.62,154.5,155.0,28635086.0,4556272568.0,3881497761.0,0.00737732900111803
2022-04-26,155.0,161.81,154.54,158.5,25453892.0,4045539333.0,3881497761.0,0.006557750014891738
2022-04-27,158.5,163.41,158.5,161.39,23927789.0,3849331178.0,3881497761.0,0.006164576272700315
2022-04-28,161.4,166.66,160.55,165.85,25711994.0,4235742307.0,3881497761.0,0.006624245480274541
2022-04-29,166.3,167.3,158.86,162.13,44874280.0,7241581133.0,3881497761.0,0.011561073266840924
2022-05-05,160.0,164.46,159.15,161.54,24480158.0,3973322638.0,3881497761.0,0.006306884483090134
2022-05-06,158.03,159.66,156.51,157.06,19086139.0,3007833167.0,3881497761.0,0.004917209844037831
2022-05-09,155.01,156.5,152.33,154.78,18623627.0,2874663797.0,3881497761.0,0.004798051717850778
2022-05-10,151.0,156.5,149.6,155.33,20108042.0,3092729204.0,3881497761.0,0.005180485276080519
2022-05-11,155.33,159.65,155.0,157.51,24390245.0,3846228734.0,3881497761.0,0.0062837199714669625
2022-05-12,156.2,159.68,156.1,158.08,17068607.0,2699983161.0,3881497761.0,0.0043974280164475925
2022-05-13,159.6,159.87,156.05,156.94,15255576.0,2401106195.0,3881497761.0,0.003930332294219762
2022-05-16,158.97,158.98,154.2,155.18,17765146.0,2767778351.0,3881497761.0,0.004576879105405724
2022-05-17,155.17,156.49,154.64,156.15,13341235.0,2078095646.0,3881497761.0,0.003437135822683784
2022-05-18,156.35,156.49,153.45,154.58,16560504.0,2560375192.0,3881497761.0,0.004266524166623112
2022-05-19,152.87,153.6,152.22,153.52,14878282.0,2273068154.0,3881497761.0,0.003833129095034405
2022-05-20,154.3,162.98,153.69,162.47,45229675.0,7222107585.0,3881497761.0,0.011652634571750304
2022-05-23,161.61,162.18,158.0,159.43,27645321.0,4410754725.0,3881497761.0,0.007122333362592915
2022-05-24,160.43,161.0,156.28,156.57,18855234.0,2974172509.0,3881497761.0,0.0048577212099543444
2022-05-25,156.45,158.56,155.0,157.45,16395707.0,2565767960.0,3881497761.0,0.004224067102328029
2022-05-26,157.0,159.7,155.0,157.22,19431756.0,3043721248.0,3881497761.0,0.005006252018291452
2022-05-27,159.65,161.5,157.29,157.95,21068308.0,3356383642.0,3881497761.0,0.005427881013274659
2022-05-30,160.01,167.75,160.0,166.18,51093206.0,8416468104.0,3881497761.0,0.013163270764540318
2022-05-31,166.0,172.82,165.02,171.4,48654483.0,8293724659.0,3881497761.0,0.012534976443594553
2022-06-01,172.99,173.3,169.03,170.41,21930245.0,3739434438.0,3881497761.0,0.0056499440036647235
2022-06-02,169.03,171.0,168.68,169.75,16522354.0,2801365549.0,3881497761.0,0.004256695486472032
2022-06-06,170.5,173.49,166.58,172.94,27814175.0,4762415124.0,3881497761.0,0.007165835641969857
2022-06-07,173.1,178.4,172.0,174.12,29507703.0,5177758449.0,3881497761.0,0.0076021435066853825
2022-06-08,174.3,179.99,173.02,178.13,32527871.0,5770812837.0,3881497761.0,0.00838023696080138
2022-06-09,178.36,179.9,175.79,176.01,20783889.0,3688662162.0,3881497761.0,0.005354605433198909
2022-06-10,175.03,178.5,173.5,177.42,21563045.0,3804237561.0,3881497761.0,0.005555341347007413
2022-06-13,175.19,176.4,171.1,172.51,26434591.0,4580799636.0,3881497761.0,0.006810409957106246
2022-06-14,170.2,174.0,169.65,173.8,19733328.0,3385240808.0,3881497761.0,0.005083946768763833
2022-06-15,173.82,179.9,171.79,177.28,32544108.0,5743255077.0,3881497761.0,0.008384420139821382
2022-06-16,178.0,181.0,177.0,177.6,20500586.0,3668452194.0,3881497761.0,0.005281617371001235
2022-06-17,176.5,181.18,176.5,181.18,28620361.0,5145018832.0,3881497761.0,0.00737353536244897
2022-06-20,182.76,187.0,179.0,183.49,31195435.0,5705313089.0,3881497761.0,0.008036958133388963
2022-06-21,182.66,185.5,180.45,181.66,21811575.0,3990195909.0,3881497761.0,0.0056193707540309465
2022-06-22,182.0,182.88,177.75,178.07,22352764.0,4006768455.0,3881497761.0,0.005758798632989859
2022-06-23,178.1,180.9,177.79,180.4,15972518.0,2867621353.0,3881497761.0,0.004115039859223044
2022-06-24,181.5,185.51,179.91,185.0,24518674.0,4504178661.0,3881497761.0,0.006316807456738863
2022-06-27,187.0,195.68,187.0,193.0,36637471.0,7058190240.0,3881497761.0,0.00943900351254125
2022-06-28,193.0,199.87,191.2,199.65,31678590.0,6232395066.0,3881497761.0,0.008161434567422902
2022-06-29,196.99,197.14,190.5,192.0,28997090.0,5625269619.0,3881497761.0,0.007470592999267738
2022-06-30,192.18,205.0,192.18,201.93,42521450.0,8521483468.0,3881445239.9999995,0.010955056008982882
2022-07-01,202.08,205.0,198.0,203.0,21936590.0,4418343886.0,3881445239.9999995,0.005651655155129795
2022-07-04,200.99,202.8,198.2,201.04,22587623.0,4525333761.0,3881445239.9999995,0.0058193846887815434
2022-07-05,201.65,202.66,196.26,198.61,26296492.0,5224558250.0,3881445239.9999995,0.0067749228377623595
2022-07-06,198.12,199.62,193.35,194.74,22763312.0,4459016820.0,3881445239.9999995,0.0058646484988153546
2022-07-07,194.74,194.74,188.47,191.59,26677066.0,5095578644.0,3881445239.9999995,0.006872972398291519
2022-07-08,193.35,194.8,190.96,192.7,16409671.0,3167643747.0,3881445239.9999995,0.004227721888458228
2022-07-11,190.02,190.8,186.0,189.38,19257469.0,3621672903.0,3881445239.9999995,0.004961417155018269
2022-07-12,188.78,192.74,187.54,190.0,16993479.0,3229606651.0,3881445239.9999995,0.004378131842457734
2022-07-13,189.57,194.78,187.61,193.1,18991870.0,3656106377.0,3881445239.9999995,0.00489298929282331
2022-07-14,191.17,193.56,189.05,190.13,15107930.0,2880607578.0,3881445239.9999995,0.0038923465528525663
2022-07-15,190.15,195.51,188.0,189.9,20720892.0,3979169055.0,3881445239.9999995,0.005338447593299037
2022-07-18,189.63,189.8,184.2,187.33,17803426.0,3320023855.0,3881445239.9999995,0.004586803342355025
2022-07-19,187.0,189.65,186.5,188.9,12021415.0,2259044880.0,3881445239.9999995,0.0030971491948705173
2022-07-20,190.8,191.5,188.0,189.11,11249772.0,2134516123.0,3881445239.9999995,0.0028983461840620998
2022-07-21,188.99,189.9,186.58,186.7,11072844.0,2082697378.0,3881445239.9999995,0.0028527631630325414
